Zona,Year,Q,YQ,horas_teo,horas_obs,coverage,WPD_p50,WPD_p90,WPD_mean,E_free,E_usable,FNRR,coh,E_free_lo,E_free_hi
4,2020,2,2020 Q2,2184,0,0,3.60517358538823,6.14756569392207,4.62120402025952,10.0927095802468,7.83689678967365,0.223509135246314,0.776490864753686,,
4,2020,3,2020 Q3,2208,0,0,3.60517358538823,36.4822358217407,10.1546766245973,22.4215259871107,9.44894312760313,0.578577161383442,0.421422838616558,,
4,2020,4,2020 Q4,2208,218,0.098731884057971,3.60517358538823,9.42623228101964,7.41056047452227,16.3625175277452,10.6591517155185,0.348562854252453,0.651437145747547,,
4,2021,1,2021 Q1,2160,0,0,3.60517358538823,22.6247481656676,6.41959677018275,13.8663290235947,6.69652472431296,0.517065784828973,0.482934215171027,,
4,2021,2,2021 Q2,2184,614,0.281135531135531,3.60517358538823,12.18981856703,7.34145827614178,16.0337448750936,9.49290189498466,0.407942313605684,0.592057686394316,,
4,2021,3,2021 Q3,2208,1074,0.486413043478261,3.60517358538823,44.3263952632677,14.8812137129441,32.8577198781806,13.1570838853183,0.599574044270327,0.400425955729673,,
4,2021,4,2021 Q4,2208,1079,0.488677536231884,3.60517358538823,10.8340042077265,6.42273881867378,14.1814073116317,8.76477842773526,0.381952846065826,0.618047153934174,,
4,2022,1,2022 Q1,2160,363,0.168055555555556,3.60517358538823,22.6247481656676,6.67864195796043,14.4258666291945,6.96674457873196,0.517065784828973,0.482934215171027,,
4,2022,2,2022 Q2,2184,975,0.446428571428571,3.60517358538823,11.9093268843983,5.55909402467885,12.1410613498986,7.2486131568311,0.402967092585226,0.597032907414774,,
4,2022,3,2022 Q3,2208,0,1,3.60517358538823,40.8045685246681,18.4849315611002,31.7619195196182,12.9938673125785,0.590897920871797,0.409102079128203,24.633968907183,31.7619195196182
4,2022,4,2022 Q4,2208,0,1,3.60517358538823,9.88493816251233,6.11707941623787,14.1814073116317,9.07168806630077,0.36031115481324,0.63968884518676,10.4939731439045,19.0518241234878
4,2023,1,2023 Q1,2160,0,1,3.60517358538823,20.8055599558432,10.4853281335702,14.4258666291945,7.14786534283837,0.504510506954723,0.495489493045277,10.6790553812206,19.3747095543636
4,2023,2,2023 Q2,2184,0,1,3.60517358538823,10.6629481725389,6.42828342024851,12.1410613498986,7.54822594742626,0.37828944851767,0.62171055148233,8.94920978916161,16.356905428803
4,2023,3,2023 Q3,2208,0,1,3.60517358538823,40.8045685246681,18.4849315611002,31.7619195196182,12.9938673125785,0.590897920871797,0.409102079128203,21.8434406947593,31.7619195196182
4,2023,4,2023 Q4,2208,0,1,3.60517358538823,9.88493816251233,6.11707941623787,14.1814073116317,9.07168806630077,0.36031115481324,0.63968884518676,9.24273278986325,21.5013316943848
4,2024,1,2024 Q1,2184,0,1,3.60517358538823,20.8055599558432,10.4853281335702,14.4258666291945,7.14786534283837,0.504510506954723,0.495489493045277,9.40766687116346,21.8636604348863
4,2024,2,2024 Q2,2184,0,1,3.60517358538823,10.6629481725389,6.42828342024851,12.1410613498986,7.54822594742626,0.37828944851767,0.62171055148233,7.86613323911563,18.4772048585888
4,2024,3,2024 Q3,2208,0,1,3.60517358538823,40.8045685246681,18.4849315611002,31.7619195196182,12.9938673125785,0.590897920871797,0.409102079128203,19.9099731980636,31.7619195196182
4,2024,4,2024 Q4,2208,0,1,3.60517358538823,9.88493816251233,6.11707941623787,14.1814073116317,9.07168806630077,0.36031115481324,0.63968884518676,8.37578848006479,23.5819461959611
4,2025,1,2025 Q1,2160,0,1,3.60517358538823,20.8055599558432,10.4853281335702,14.4258666291945,7.14786534283837,0.504510506954723,0.495489493045277,8.52676255028117,23.9777781282765
4,2025,2,2025 Q2,2184,0,1,3.60517358538823,10.6629481725389,6.42828342024851,12.1410613498986,7.54822594742626,0.37828944851767,0.62171055148233,7.11570423552264,20.2781895927086
4,2025,3,2025 Q3,2208,0,1,3.60517358538823,40.8045685246681,18.4849315611002,31.7619195196182,12.9938673125785,0.590897920871797,0.409102079128203,18.4076968058884,31.7619195196182
4,2025,4,2025 Q4,2208,0,1,3.60517358538823,9.88493816251233,6.11707941623787,14.1814073116317,9.07168806630077,0.36031115481324,0.63968884518676,7.70218524020343,25.4847416597026
4,2026,1,2026 Q1,2160,0,1,3.60517358538823,20.8055599558432,10.4853281335702,14.4258666291945,7.14786534283837,0.504510506954723,0.495489493045277,7.84231258291001,25.911213444502
4,2026,2,2026 Q2,2184,0,1,3.60517358538823,10.6629481725389,6.42828342024851,12.1410613498986,7.54822594742626,0.37828944851767,0.62171055148233,6.53263171011016,21.9252537556059
4,2026,3,2026 Q3,2208,0,1,3.60517358538823,40.8045685246681,18.4849315611002,31.7619195196182,12.9938673125785,0.590897920871797,0.409102079128203,17.17385700886,31.7619195196182
4,2026,4,2026 Q4,2208,0,1,3.60517358538823,9.88493816251233,6.11707941623787,14.1814073116317,9.07168806630077,0.36031115481324,0.63968884518676,7.14894584359362,27.2828150272781
4,2027,1,2027 Q1,2160,0,1,3.60517358538823,20.8055599558432,10.4853281335702,14.4258666291945,7.14786534283837,0.504510506954723,0.495489493045277,7.28016462317638,27.7382403721357
4,2027,2,2027 Q2,2184,0,1,3.60517358538823,10.6629481725389,6.42828342024851,12.1410613498986,7.54822594742626,0.37828944851767,0.62171055148233,6.05374640634388,23.4816702293819
4,2027,3,2027 Q3,2208,0,1,3.60517358538823,40.8045685246681,18.4849315611002,31.7619195196182,12.9938673125785,0.590897920871797,0.409102079128203,16.12603490557,31.7619195196182
4,2027,4,2027 Q4,2208,0,1,3.60517358538823,9.88493816251233,6.11707941623787,14.1814073116317,9.07168806630077,0.36031115481324,0.63968884518676,6.67911461463281,29.0132423499041
4,2028,1,2028 Q1,2184,0,1,3.60517358538823,20.8055599558432,10.4853281335702,14.4258666291945,7.14786534283837,0.504510506954723,0.495489493045277,6.80276791499195,29.4965319812338
4,2028,2,2028 Q2,2184,0,1,3.60517358538823,10.6629481725389,6.42828342024851,12.1410613498986,7.54822594742626,0.37828944851767,0.62171055148233,5.64705940578223,24.9795321298888
4,2028,3,2028 Q3,2208,0,1,3.60517358538823,40.8045685246681,18.4849315611002,31.7619195196182,12.9938673125785,0.590897920871797,0.409102079128203,15.2158684680715,31.7619195196182
4,2028,4,2028 Q4,2208,0,1,3.60517358538823,9.88493816251233,6.11707941623787,14.1814073116317,9.07168806630077,0.36031115481324,0.63968884518676,6.27100658317775,30.6978296368062
